Node_A,Node_B,Total_Weight,Source_Breakdown
gorized discourse,gospel mary,1,short)King K:1
gospel mary,mary apocalypse,1,short)King K:1
gospel mary,see collins,1,short)King K:1
cate gorized,mary cate,1,short)King K:1
blatz gospel,mary cate,1,short)King K:1
collins introduction,mary cate,1,short)King K:1
fallon gnostic,mary cate,1,short)King K:1
mary cate,puech blatz,1,short)King K:1
apocalypse see,mary cate,1,short)King K:1
discourse puech,mary cate,1,short)King K:1
introduction fallon,mary cate,1,short)King K:1
gnostic apocalypses,mary cate,1,short)King K:1
gorized discourse,mary cate,1,short)King K:1
mary apocalypse,mary cate,1,short)King K:1
mary cate,see collins,1,short)King K:1
blatz gospel,cate gorized,1,short)King K:1
cate gorized,collins introduction,1,short)King K:1
cate gorized,fallon gnostic,1,short)King K:1
cate gorized,puech blatz,1,short)King K:1
apocalypse see,cate gorized,1,short)King K:1
cate gorized,discourse puech,1,short)King K:1
cate gorized,introduction fallon,1,short)King K:1
cate gorized,gnostic apocalypses,1,short)King K:1
cate gorized,gorized discourse,1,short)King K:1
cate gorized,mary apocalypse,1,short)King K:1
cate gorized,see collins,1,short)King K:1
blatz gospel,collins introduction,1,short)King K:1
blatz gospel,fallon gnostic,1,short)King K:1
blatz gospel,puech blatz,1,short)King K:1
apocalypse see,blatz gospel,1,short)King K:1
blatz gospel,discourse puech,1,short)King K:1
blatz gospel,introduction fallon,1,short)King K:1
blatz gospel,gnostic apocalypses,1,short)King K:1
blatz gospel,gorized discourse,1,short)King K:1
blatz gospel,mary apocalypse,1,short)King K:1
blatz gospel,see collins,1,short)King K:1
collins introduction,fallon gnostic,1,short)King K:1
collins introduction,puech blatz,1,short)King K:1
apocalypse see,collins introduction,1,short)King K:1
collins introduction,discourse puech,1,short)King K:1
collins introduction,introduction fallon,1,short)King K:1
collins introduction,gnostic apocalypses,1,short)King K:1
collins introduction,gorized discourse,1,short)King K:1
collins introduction,mary apocalypse,1,short)King K:1
collins introduction,see collins,1,short)King K:1
fallon gnostic,puech blatz,1,short)King K:1
apocalypse see,fallon gnostic,1,short)King K:1
discourse puech,fallon gnostic,1,short)King K:1
fallon gnostic,introduction fallon,1,short)King K:1
fallon gnostic,gnostic apocalypses,1,short)King K:1
fallon gnostic,gorized discourse,1,short)King K:1
fallon gnostic,mary apocalypse,1,short)King K:1
fallon gnostic,see collins,1,short)King K:1
apocalypse see,puech blatz,1,short)King K:1
discourse puech,puech blatz,1,short)King K:1
introduction fallon,puech blatz,1,short)King K:1
gnostic apocalypses,puech blatz,1,short)King K:1
gorized discourse,puech blatz,1,short)King K:1
mary apocalypse,puech blatz,1,short)King K:1
puech blatz,see collins,1,short)King K:1
apocalypse see,discourse puech,1,short)King K:1
apocalypse see,introduction fallon,1,short)King K:1
apocalypse see,gnostic apocalypses,1,short)King K:1
apocalypse see,gorized discourse,1,short)King K:1
apocalypse see,mary apocalypse,1,short)King K:1
apocalypse see,see collins,1,short)King K:1
discourse puech,introduction fallon,1,short)King K:1
discourse puech,gnostic apocalypses,1,short)King K:1
discourse puech,gorized discourse,1,short)King K:1
discourse puech,mary apocalypse,1,short)King K:1
discourse puech,see collins,1,short)King K:1
gnostic apocalypses,introduction fallon,1,short)King K:1
gorized discourse,introduction fallon,1,short)King K:1
introduction fallon,mary apocalypse,1,short)King K:1
introduction fallon,see collins,1,short)King K:1
gnostic apocalypses,gorized discourse,1,short)King K:1
gnostic apocalypses,mary apocalypse,1,short)King K:1
gnostic apocalypses,see collins,1,short)King K:1
gorized discourse,mary apocalypse,1,short)King K:1
gorized discourse,see collins,1,short)King K:1
mary apocalypse,see collins,1,short)King K:1
dialogue seems,gnostics gospel,1,short)King K:1
gnostics gospel,revelation dialogue,1,short)King K:1
christian gnostics,gnostics gospel,1,short)King K:1
gnostics gospel,orthodox christians,1,short)King K:1
gnostics gospel,pheme perkins,1,short)King K:1
according pheme,gnostics gospel,1,short)King K:1
gnostics gospel,perkins revelation,1,short)King K:1
gnostics gospel,gospel orthodox,1,short)King K:1
gnostic dialogue,gnostics gospel,1,short)King K:1
characteristic christian,gnostics gospel,1,short)King K:1
gnostics gospel,seems characteristic,1,short)King K:1
christians gnostic,gnostics gospel,1,short)King K:1
dialogue seems,revelation dialogue,1,short)King K:1
christian gnostics,dialogue seems,1,short)King K:1
dialogue seems,orthodox christians,1,short)King K:1
dialogue seems,pheme perkins,1,short)King K:1
according pheme,dialogue seems,1,short)King K:1
dialogue seems,perkins revelation,1,short)King K:1
dialogue seems,gospel orthodox,1,short)King K:1
dialogue seems,gnostic dialogue,1,short)King K:1
characteristic christian,dialogue seems,1,short)King K:1
dialogue seems,seems characteristic,1,short)King K:1
christians gnostic,dialogue seems,1,short)King K:1
christian gnostics,revelation dialogue,1,short)King K:1
orthodox christians,revelation dialogue,1,short)King K:1
pheme perkins,revelation dialogue,1,short)King K:1
according pheme,revelation dialogue,1,short)King K:1
perkins revelation,revelation dialogue,1,short)King K:1
gospel orthodox,revelation dialogue,1,short)King K:1
gnostic dialogue,revelation dialogue,1,short)King K:1
characteristic christian,revelation dialogue,1,short)King K:1
revelation dialogue,seems characteristic,1,short)King K:1
christians gnostic,revelation dialogue,1,short)King K:1
christian gnostics,orthodox christians,1,short)King K:1
christian gnostics,pheme perkins,1,short)King K:1
according pheme,christian gnostics,1,short)King K:1
christian gnostics,perkins revelation,1,short)King K:1
christian gnostics,gospel orthodox,1,short)King K:1
christian gnostics,gnostic dialogue,1,short)King K:1
characteristic christian,christian gnostics,1,short)King K:1
christian gnostics,seems characteristic,1,short)King K:1
christian gnostics,christians gnostic,1,short)King K:1
orthodox christians,pheme perkins,1,short)King K:1
according pheme,orthodox christians,1,short)King K:1
orthodox christians,perkins revelation,1,short)King K:1
gospel orthodox,orthodox christians,1,short)King K:1
gnostic dialogue,orthodox christians,1,short)King K:1
characteristic christian,orthodox christians,1,short)King K:1
orthodox christians,seems characteristic,1,short)King K:1
christians gnostic,orthodox christians,1,short)King K:1
according pheme,pheme perkins,1,short)King K:1
perkins revelation,pheme perkins,1,short)King K:1
gospel orthodox,pheme perkins,1,short)King K:1
gnostic dialogue,pheme perkins,1,short)King K:1
characteristic christian,pheme perkins,1,short)King K:1
pheme perkins,seems characteristic,1,short)King K:1
christians gnostic,pheme perkins,1,short)King K:1
according pheme,perkins revelation,1,short)King K:1
according pheme,gospel orthodox,1,short)King K:1
according pheme,gnostic dialogue,1,short)King K:1
according pheme,characteristic christian,1,short)King K:1
according pheme,seems characteristic,1,short)King K:1
according pheme,christians gnostic,1,short)King K:1
gospel orthodox,perkins revelation,1,short)King K:1
gnostic dialogue,perkins revelation,1,short)King K:1
characteristic christian,perkins revelation,1,short)King K:1
perkins revelation,seems characteristic,1,short)King K:1
christians gnostic,perkins revelation,1,short)King K:1
gnostic dialogue,gospel orthodox,1,short)King K:1
characteristic christian,gospel orthodox,1,short)King K:1
gospel orthodox,seems characteristic,1,short)King K:1
christians gnostic,gospel orthodox,1,short)King K:1
characteristic christian,gnostic dialogue,1,short)King K:1
gnostic dialogue,seems characteristic,1,short)King K:1
christians gnostic,gnostic dialogue,1,short)King K:1
characteristic christian,seems characteristic,1,short)King K:1
characteristic christian,christians gnostic,1,short)King K:1
christians gnostic,seems characteristic,1,short)King K:1
genre early,literature developed,1,short)King K:1
literature developed,robinson gattung,1,short)King K:1
literature developed,mark john,1,short)King K:1
helmut koester,literature developed,1,short)King K:1
christian literature,literature developed,1,short)King K:1
literature developed,robinson perkins,1,short)King K:1
distinct genre,literature developed,1,short)King K:1
koester trajectories,literature developed,1,short)King K:1
james robinson,literature developed,1,short)King K:1
distinct christological,literature developed,1,short)King K:1
following line,literature developed,1,short)King K:1
gnostic dialogue,literature developed,1,short)King K:1
dialogue helmut,literature developed,1,short)King K:1
koester robinson,literature developed,1,short)King K:1
literature developed,see koester,1,short)King K:1
christological tendencies,literature developed,1,short)King K:1
literature developed,tendencies see,1,short)King K:1
literature developed,suggested james,1,short)King K:1
cites robinson,literature developed,1,short)King K:1
gattung mark,literature developed,1,short)King K:1
john gnostic,literature developed,1,short)King K:1
literature developed,robinson koester,1,short)King K:1
argument suggested,literature developed,1,short)King K:1
early christian,literature developed,1,short)King K:1
express distinct,literature developed,1,short)King K:1
certain distinct,literature developed,1,short)King K:1
line argument,literature developed,1,short)King K:1
koester certain,literature developed,1,short)King K:1
developed express,literature developed,1,short)King K:1
literature developed,perkins cites,1,short)King K:1
genre early,robinson gattung,1,short)King K:1
genre early,mark john,1,short)King K:1
genre early,helmut koester,1,short)King K:1
christian literature,genre early,1,short)King K:1
genre early,robinson perkins,1,short)King K:1
distinct genre,genre early,1,short)King K:1
genre early,koester trajectories,1,short)King K:1
genre early,james robinson,1,short)King K:1
distinct christological,genre early,1,short)King K:1
following line,genre early,1,short)King K:1
genre early,gnostic dialogue,1,short)King K:1
dialogue helmut,genre early,1,short)King K:1
genre early,koester robinson,1,short)King K:1
genre early,see koester,1,short)King K:1
christological tendencies,genre early,1,short)King K:1
genre early,tendencies see,1,short)King K:1
genre early,suggested james,1,short)King K:1
cites robinson,genre early,1,short)King K:1
gattung mark,genre early,1,short)King K:1
genre early,john gnostic,1,short)King K:1
genre early,robinson koester,1,short)King K:1
argument suggested,genre early,1,short)King K:1
early christian,genre early,1,short)King K:1
express distinct,genre early,1,short)King K:1
certain distinct,genre early,1,short)King K:1
genre early,line argument,1,short)King K:1
genre early,koester certain,1,short)King K:1
developed express,genre early,1,short)King K:1
genre early,perkins cites,1,short)King K:1
mark john,robinson gattung,1,short)King K:1
helmut koester,robinson gattung,1,short)King K:1
christian literature,robinson gattung,1,short)King K:1
robinson gattung,robinson perkins,1,short)King K:1
distinct genre,robinson gattung,1,short)King K:1
koester trajectories,robinson gattung,1,short)King K:1
james robinson,robinson gattung,1,short)King K:1
distinct christological,robinson gattung,1,short)King K:1
following line,robinson gattung,1,short)King K:1
gnostic dialogue,robinson gattung,1,short)King K:1
dialogue helmut,robinson gattung,1,short)King K:1
koester robinson,robinson gattung,1,short)King K:1
robinson gattung,see koester,1,short)King K:1
christological tendencies,robinson gattung,1,short)King K:1
robinson gattung,tendencies see,1,short)King K:1
robinson gattung,suggested james,1,short)King K:1
cites robinson,robinson gattung,1,short)King K:1
gattung mark,robinson gattung,1,short)King K:1
john gnostic,robinson gattung,1,short)King K:1
robinson gattung,robinson koester,1,short)King K:1
argument suggested,robinson gattung,1,short)King K:1
early christian,robinson gattung,1,short)King K:1
express distinct,robinson gattung,1,short)King K:1
certain distinct,robinson gattung,1,short)King K:1
line argument,robinson gattung,1,short)King K:1
koester certain,robinson gattung,1,short)King K:1
developed express,robinson gattung,1,short)King K:1
perkins cites,robinson gattung,1,short)King K:1
helmut koester,mark john,1,short)King K:1
christian literature,mark john,1,short)King K:1
mark john,robinson perkins,1,short)King K:1
distinct genre,mark john,1,short)King K:1
koester trajectories,mark john,1,short)King K:1
james robinson,mark john,1,short)King K:1
distinct christological,mark john,1,short)King K:1
following line,mark john,1,short)King K:1
gnostic dialogue,mark john,1,short)King K:1
dialogue helmut,mark john,1,short)King K:1
koester robinson,mark john,1,short)King K:1
mark john,see koester,1,short)King K:1
christological tendencies,mark john,1,short)King K:1
mark john,tendencies see,1,short)King K:1
mark john,suggested james,1,short)King K:1
cites robinson,mark john,1,short)King K:1
gattung mark,mark john,1,short)King K:1
john gnostic,mark john,1,short)King K:1
